Datetime,open,close,high,low,open_1,close_1,high_1,low_1,avg_price_5,avg_price_30,ratio_avg_price_5_30,username,followers_count,text,retweet_count,like_count,view_count,tags,sentiment_1,sentiment_2,sentiment_3
2023-03-21 19:00:00+00:00,28159.64453125,28152.23828125,28233.25390625,28125.369140625,28050.044921875,28171.751953125,28177.685546875,28007.076171875,26563.456787109375,23734.292325846352,1.1192015511742095,Teej 🐳🟧,79719,You just had to be there. https://t.co/cLleDVyElv ,6642,25447,1838503.0,[],-0.3337365686893463,0.8104729652404785,-0.8550124764442444
2023-03-25 19:00:00+00:00,27463.634765625,27208.458984375,27463.634765625,27208.458984375,27506.794921875,27492.7734375,27556.17578125,27465.5546875,27819.036911737352,24196.063066948784,1.1497340222152694,Michael Saylor⚡️,4122139,#Bitcoin is Better. https://t.co/VYOGLxK0DA ,1544,8277,495869.0,['Bitcoin'],-1.9426387548446655,0.8045536875724792,0.46903976798057556
2023-03-14 21:00:00+00:00,24632.32421875,24616.27734375,24674.6796875,24142.48046875,25170.47265625,24701.6328125,25204.134765625,24634.3125,21777.079508463543,23000.531111653647,0.9468076803422065,Robin Brooks,330127,So it turns out that Bitcoin is just another bubble asset that blows up when the Fed gets serious about hiking interest rates. Zero store of value function. Zero diversification benefit. Zero yield. Sayonara Bitcoin... https://t.co/lqf6l8DUpQ ,502,3423,2953101.0,[],1.702894926071167,-0.002757839160040021,-1.9660252332687378
2023-03-29 13:00:00+00:00,28455.462890625,28404.966796875,28476.21484375,28343.751953125,28356.123046875,28435.0390625,28435.0390625,28262.41796875,27647.500093005954,24711.84349500868,1.1187955321338217,マー君@サブ垢,77758,突然なんですが金庫にある2億近くの現金を明日までに全て振込みます。信用してもらう為に【いいね】のみで振込みます。✳︎現金、PayPay、ビットコインの中から希望を選んでコメントして下さい https://t.co/kIn77dah08 ,296,3450,378709.0,[],-0.8270400166511536,0.9023447632789612,-0.15519723296165466
2023-03-27 14:00:00+00:00,27707.650390625,27173.716796875,27731.5234375,27173.716796875,27746.845703125,27696.42578125,27836.068359375,27670.607421875,27854.77392578125,24450.282408311632,1.1392413985497483,Teej 🐳🟧,79719,Your boy just passed his Security+ exam!!!! I have zero IT experience. Studied hard for 3 weeks. https://t.co/99zdGmJDFY ,608,8699,991377.0,[],0.5422264337539673,0.3324596881866455,-0.9805936813354492
2023-03-31 18:00:00+00:00,28334.576171875,28329.158203125,28400.59375,28268.224609375,28425.21484375,28322.6484375,28464.5234375,28279.826171875,27761.532121930803,25065.335367838543,1.1075667536270735,Michael Saylor⚡️,4122139,Diversify your portfolio with #Bitcoin. https://t.co/6uIBqVvogu ,1576,9735,737186.0,['Bitcoin'],-2.2367429733276367,1.321252465248108,0.5447580218315125
2023-03-19 17:00:00+00:00,27986.916015625,28004.05859375,28105.234375,27823.935546875,27635.357421875,27955.2890625,28189.953125,27573.990234375,25262.073811848957,23502.491712782117,1.0748678957350666,PlanB,2085332,#Bitcoin RSI &gt; 50 .. bull market confirmed🚀 https://t.co/3L1y5PBsoQ ,1905,10478,1331350.0,['Bitcoin'],-0.8612045645713806,1.1313666105270386,-0.5579712986946106
2023-03-29 15:00:00+00:00,28291.001953125,28459.37109375,28486.166015625,28280.646484375,28403.763671875,28285.4765625,28572.78515625,28282.330078125,27645.68836030506,24724.595971679686,1.1181452021287337,𝚔𝚎𝚗𝚍𝚛𝚒𝚌𝚔 𝚕𝚘𝚋𝚜𝚝𝚊𝚛,95981,"since Elon and team just keep asking for money and won't actually kill off the bots, I'm going to make this a thread where I post keywords to bring them out of the woodworklost coinbase account metamask trust wallet crypto need essay written on a t shirt bitcoin doge shiba help ",1762,21741,2232092.0,[],0.05508815869688988,0.3669010400772095,-0.5835197567939758
2023-03-26 16:00:00+00:00,27853.99609375,27770.080078125,27881.990234375,27765.611328125,27800.791015625,27869.85546875,27869.85546875,27756.875,27872.52420479911,24305.147900390624,1.1467745153836792,Steve Hanke,778261,Bitcoin is not a currency. It's just a highly speculative asset with a fundamental value of zero. https://t.co/leA4Fe9Ixz ,708,4373,1291772.0,[],1.0146098136901855,0.5217933058738708,-2.044278860092163
2023-03-29 21:00:00+00:00,28391.048828125,28352.13671875,28485.505859375,28342.658203125,28422.25390625,28379.8828125,28461.013671875,28365.203125,27657.200881231398,24766.017846679686,1.1167399237313933,Bitcoin Magazine,3621806,"🇪🇺 The #Bitcoin logo being projected onto the European Central Bank in Frankfurt, Germany 🇩🇪 https://t.co/Y5CwN9ndnx ",2802,13366,863239.0,['Bitcoin'],-1.5336766242980957,2.190880298614502,-0.7744459509849548
2023-03-20 12:00:00+00:00,28294.322265625,28321.513671875,28335.859375,28183.392578125,28185.3515625,28281.146484375,28352.763671875,28144.55859375,25933.89281063988,23592.739450412326,1.0992319423163315,Gabor Gurbacs,71536,"I am old enough to remember when the Credit Suisse CEO said #Bitcoin is a bubble. Bitcoin was $7,000 then. Bitcoin is now $28,000. Meanwhile, Credit Suisse is getting acquired by a competitor and being bailed out by central banks. https://t.co/BYdVdfaOS3 ",1889,6751,2492829.0,['Bitcoin'],1.7111154794692993,-0.026532921940088272,-2.081324815750122
2023-03-24 19:00:00+00:00,27759.11328125,27841.328125,27896.212890625,27712.642578125,27629.662109375,27750.326171875,27825.416015625,27592.453125,27797.600423177082,24082.133374023437,1.1542831356112906,convenhamos,22852,O mano foi de modelo da Dior pra funcionário da xp investimentos que vende curso de bitcoin  https://t.co/buiq2f2hHD ,1184,24308,1879321.0,[],-1.1340500116348267,1.6476149559020996,-0.5651761293411255
2023-03-24 22:00:00+00:00,27376.25,27336.068359375,27452.60546875,27329.345703125,27619.97265625,27373.859375,27628.625,27039.265625,27810.22483026414,24097.95087076823,1.1540493620973826,Michael Saylor⚡️,4122139,#Bitcoin replaces a broken banking system with something better.  https://t.co/eWwNWe4jFF ,2115,8679,536306.0,['Bitcoin'],-0.5213027000427246,0.37498781085014343,-0.32432907819747925
2023-03-22 20:00:00+00:00,26759.99609375,27355.580078125,27405.921875,26759.99609375,28057.44921875,26846.64453125,28057.44921875,26771.744140625,27076.927897135418,23857.59830186632,1.1349393830231962,Pierre Rochard,84011,Talking #bitcoin with Jamie https://t.co/L2E6yHGGie ,145,2735,376264.0,['bitcoin'],-1.9745618104934692,1.9282715320587158,-0.14486713707447052
2023-03-14 14:00:00+00:00,25869.13671875,26090.373046875,26115.880859375,25746.6796875,25977.275390625,25888.626953125,26514.716796875,25793.453125,21641.444289434523,22966.296465386284,0.9423131989109121,Binance,14036803,"$26,000 for one single #Bitcoin https://t.co/8HYUMTAzRa ",952,5551,1502903.0,['Bitcoin'],-1.2639763355255127,2.0228188037872314,-1.1936101913452148
2023-03-30 03:00:00+00:00,28967.892578125,28504.529296875,28986.2734375,28293.935546875,28355.80859375,28989.052734375,29159.90234375,28355.517578125,27699.431687127977,24807.666552734376,1.116567397753694,Bitcoin Magazine,3621806,"BREAKING: $29,000 #Bitcoin https://t.co/OBXwYuZbux ",1745,10549,504517.0,['Bitcoin'],-0.9604475498199463,1.7679128646850586,-1.369888424873352
2023-03-30 23:00:00+00:00,27908.734375,28027.111328125,28040.224609375,27852.86328125,28085.689453125,27909.8046875,28132.091796875,27823.025390625,27757.34607514881,24946.2999077691,1.1126838921111606,Bitcoin Magazine,3621806,School kids in Brazil using #Bitcoin to buy fruit 🇧🇷 The future is bright 🙌https://t.co/P94v2oxkVd ,1393,5594,449745.0,['Bitcoin'],-1.5392471551895142,0.3691566288471222,1.1761623620986938
2023-04-12 23:00:00+00:00,29851.771484375,29892.16015625,29943.103515625,29849.7734375,29966.26953125,29865.33984375,29969.423828125,29847.87109375,28670.198683965773,27721.42579752604,1.0342252557054408,Jason A. Williams,255611,I am asking everyone who follows me to watch this video. Take the 4 min or so and watch Warren Buffett talk about bitcoin after watching it for 15 years. Please like the video if you think #Bitcoin is winning 🏆. Thanks for taking the time to do this! https://t.co/JYxIMT6fx5 ,407,3881,646043.0,['Bitcoin'],-1.6600555181503296,0.13274864852428436,1.318411111831665
2023-04-20 03:00:00+00:00,28757.416015625,28859.03125,28877.353515625,28653.365234375,28943.333984375,28762.5078125,28952.607421875,28762.5078125,30092.19927687872,28640.874479166665,1.0506732012937576,Teej 🐳🟧,79719,"What I learned from my two favorite drug dealers, never try to go legal. https://t.co/pCtlIjLM8y ",4665,20971,6734212.0,[],-0.806996762752533,0.780754804611206,-0.09772887080907822
2023-04-02 18:00:00+00:00,28198.58203125,28176.5390625,28218.115234375,28162.953125,28120.65625,28201.337890625,28228.048828125,28117.8671875,27995.132300967263,25421.36522623698,1.1012442507247384,Dan Held,765687,One of the best ads for Bitcoin I’ve ever seen 😂 https://t.co/THXYnW1Zko ,609,3518,599975.0,[],-1.6167364120483398,-0.6599209904670715,2.041006088256836
2023-04-10 18:00:00+00:00,29169.767578125,29278.853515625,29291.734375,29137.392578125,29068.251953125,29161.078125,29287.150390625,29041.671875,28099.03248232887,27116.250431315104,1.0362432871573868,Documenting ₿itcoin 📄,1033153,#Bitcoin mining has zero carbon emissions.https://t.co/PlG4nimcR3 ,591,2268,376797.0,['Bitcoin'],-1.2396905422210693,1.225813388824463,-0.20390787720680237
2023-04-06 00:00:00+00:00,28175.2265625,27978.080078125,28178.384765625,27944.873046875,28178.544921875,28175.435546875,28202.958984375,28147.2734375,28250.920340401786,26043.072471788193,1.0847767816568226,Documenting ₿itcoin 📄,1033153,The #bitcoin whitepaper appears to be hidden in every Apple Mac computer running macOS Catalina or newer./System/Library/Image\Capture/Devices/VirtualScanner.app/Contents/Resources/simpledoc.pdf https://t.co/q3imnsBcOt ,1289,4703,915235.0,['bitcoin'],-0.5440497398376465,1.498316764831543,-1.0246113538742065
2023-04-26 15:00:00+00:00,29706.197265625,29810.419921875,29830.5625,29696.74609375,29849.33203125,29707.35546875,29880.916015625,29543.75,28663.448114304316,28652.62955186632,1.000377576599677,Documenting ₿itcoin 📄,1033153,"₿𝗥𝗘𝗔𝗞𝗜𝗡𝗚: President of the Texas energy grid says, ""#Bitcoin mining is helping build more renewable energy""""#Bitcoin mining lowers energy bills""https://t.co/eZwBvh35qs ",984,3701,314635.0,"['Bitcoin', 'Bitcoin']",-1.5882840156555176,0.4454781413078308,0.9795934557914734
2023-04-20 20:00:00+00:00,28105.0625,28210.5625,28318.25390625,28047.77734375,28367.65625,28124.3359375,28367.65625,28037.2578125,29936.02789015997,28658.01371527778,1.044595350800634,Teej 🐳🟧,79719,Franklin’s two biggest haters in the end. Both of them couldn’t get their happy ever after story and didn’t want to see Franklin get his. https://t.co/Bwbld8NsCx ,2506,10854,1583813.0,[],1.9667118787765503,-0.2540425956249237,-2.196495532989502
2023-04-18 18:00:00+00:00,30040.91015625,30151.171875,30266.94921875,29993.064453125,30233.2109375,30081.4140625,30265.3203125,30081.4140625,30173.247465587796,28563.724262152777,1.0563485065414826,The Wolf Of All Streets,1018321,"We cheered Gensler when he became SEC Chairman because he taught about Bitcoin and blockchain at MIT. Turns out, he’s never even owned it. This guy is a sham.  https://t.co/wEdebrTZRg ",702,3992,448372.0,[],2.336716651916504,-0.9245789647102356,-2.055327892303467
2023-04-27 03:00:00+00:00,29047.890625,28879.662109375,29047.890625,28861.431640625,28744.06640625,29054.978515625,29069.57421875,28744.06640625,28623.093226841516,28677.150333658854,0.9981149763421964,Michael Saylor⚡️,4122140,"""I am incredibly bullish on #Bitcoin.” - Senator @TedCruz  https://t.co/595jRKSwna ",1286,6669,538201.0,['Bitcoin'],1.8342235088348389,-0.19391264021396637,-2.2043044567108154
2023-04-28 17:00:00+00:00,29289.625,29234.244140625,29295.732421875,29172.853515625,29157.177734375,29288.70703125,29304.80859375,29135.642578125,28467.882359095984,28755.059692382812,0.9900129807985444,Michael Saylor⚡️,4122140,Everyone is talking about #Bitcoin. https://t.co/3xGoiy9REE ,1460,6138,429734.0,['Bitcoin'],-0.39835020899772644,1.504553198814392,-1.5407904386520386
2023-04-01 13:00:00+00:00,28438.8359375,28426.17578125,28446.41015625,28400.30078125,28382.677734375,28436.572265625,28436.572265625,28361.05859375,27867.802350725447,25196.93453504774,1.1059997124635401,Africa Facts Zone,1268606,"Nigerian man, Keith Mali Chung returned $80,000 worth of Bitcoin mistakenly sent to him in September 2019.He went out of his way to find the owner of the 7.88 BTC then, and gave it back to him.He is the President of LoopBlock Network, a decentralized AI blockchain company. https://t.co/wLZLWmfncA ",1245,8297,566936.0,[],0.2697887122631073,0.7664691805839539,-1.4266067743301392
2023-04-18 03:00:00+00:00,29480.28515625,29464.494140625,29502.154296875,29463.3671875,29386.61328125,29498.015625,29498.015625,29386.61328125,30187.521344866072,28508.565307617188,1.0588930386054989,Robert Kiyosaki,2746400,"Bitcoin up over 100% in a year. Will Bitcoin keep going UP? I’m betting on it. I am buying more gold and silver. Why buy more Gold, Silver, BC?  Because Fed, Treasury, and Biden are liars. . ",925,6264,727406.0,[],1.1868457794189453,-0.15828025341033936,-1.4862867593765259
2023-04-30 19:00:00+00:00,29602.177734375,29369.697265625,29608.255859375,29265.69140625,29672.958984375,29606.736328125,29683.564453125,29548.544921875,28660.639846075148,28894.616343858506,0.991902418948951,Michael Saylor⚡️,4122140,There will never be more than 21 million #bitcoin.https://t.co/DAQjffFZHs ,1702,7141,617808.0,['bitcoin'],-0.5482953190803528,1.0895441770553589,-0.8557525873184204
2023-04-26 13:00:00+00:00,29970.669921875,29848.482421875,29970.669921875,29682.9296875,28963.869140625,29995.837890625,29995.837890625,28963.869140625,28664.739548456102,28646.287150065105,1.000644146248145,ラファエル/投資家&YouTuber,25853,非常にめんどくさいけど5億円配り終えました。30億円追加したので本日中に受け取りたい方は【いいね】のみで大丈夫です。40万程度でよければすぐ振り込めます。いいね押してる人なら100%受け取れます。ビットコイン、現金、paypayお好きな配布手段をコメントで教えてください。 https://t.co/R9OUKTtoLq ,399,4705,1821779.0,[],0.05067145451903343,0.16717004776000977,-0.3743393123149872
2023-04-24 23:00:00+00:00,27469.818359375,27527.572265625,27554.078125,27448.46875,27417.75,27473.158203125,27497.55078125,27389.53515625,29192.71792457217,28646.93900010851,1.0190519107281093,Bitcoin,7521404,"$100,000. https://t.co/B4LsYiFuIx ",1276,7386,1107613.0,[],-0.9492241144180298,1.6302729845046997,-1.2452548742294312
2023-04-21 18:00:00+00:00,27901.396484375,27792.732421875,27978.55859375,27792.732421875,28051.6796875,27885.953125,28061.09375,27846.744140625,29612.26596214658,28654.52186143663,1.0334238381411935,Michael Saylor⚡️,4122140,The only reason an investor wouldn’t shift their allocation of savings from commercial real estate to bitcoin is they don’t understand #Bitcoin.  https://t.co/8pC5Tk79li ,1709,7122,542291.0,['Bitcoin'],1.4365383386611938,0.038495659828186035,-2.1191861629486084
2023-04-29 23:00:00+00:00,29239.005859375,29250.412109375,29250.412109375,29168.498046875,29243.400390625,29240.203125,29252.53125,29205.3515625,28524.729364304316,28848.162182617187,0.9887884428732254,Michael Saylor⚡️,4122140,#Bitcoin rescues stranded energy while cleaning up the environment.  https://t.co/BOqCGCtO3L ,1090,4291,352116.0,['Bitcoin'],-1.0480719804763794,0.4585333466529846,0.10990514606237411
2023-04-30 14:00:00+00:00,29313.49609375,29421.859375,29421.859375,29276.72265625,29254.380859375,29309.904296875,29323.83203125,29251.560546875,28614.492234002977,28886.07965766059,0.9905979825965899,Michael Saylor⚡️,4122140,Time is running out. #Bitcoin https://t.co/HxS2DlXy3i ,1306,8004,811552.0,['Bitcoin'],0.7956556677818298,0.800437331199646,-1.9563037157058716
2023-05-14 14:00:00+00:00,26920.177734375,26960.30859375,26960.30859375,26869.689453125,26881.162109375,26921.181640625,26922.3203125,26840.865234375,27369.705240885418,28752.10283203125,0.9519201221830017,Teej 🐳🟧,79716,He’s back https://t.co/o3zPchtiUC ,821,6248,611625.0,[],-1.9800341129302979,0.9289557933807373,0.7534412741661072
2023-05-24 16:00:00+00:00,26306.4921875,26222.76171875,26321.294921875,26164.693359375,26247.408203125,26302.7578125,26355.71875,26106.576171875,26985.117327008928,27894.850078667536,0.9673870714811863,Bitcoin Magazine,3621709,JUST IN: 🇨🇳 China's Central Television network just broadcasted the news that Hong Kong is allowing retail investors to buy #bitcoinChina is quietly allowing it again... 👀 https://t.co/M2qy6ig7x0 ,2779,9360,1708084.0,['bitcoin'],-1.178168535232544,0.7310612797737122,0.41610875725746155
2023-05-05 20:00:00+00:00,29573.83203125,29545.2265625,29592.900390625,29490.2890625,29423.197265625,29548.357421875,29563.3359375,29405.564453125,28879.046909877234,28963.095863172744,0.9970980673581107,Tuttle Twins TV,16506,What is #Bitcoin in 3 minutes. https://t.co/QcgpR6CM4w ,1232,3408,263348.0,['Bitcoin'],-1.1830666065216064,2.010254383087158,-1.0714092254638672
2023-05-23 03:00:00+00:00,27137.921875,27379.509765625,27400.82421875,27131.775390625,27001.369140625,27141.54296875,27141.54296875,27001.369140625,26990.55919828869,27980.732101779515,0.9646123303747348,Teej 🐳🟧,79716,TikTok influencers be like “it was just a prank” https://t.co/6BjelspmEi ,637,2338,152956.0,[],0.6010801196098328,0.5055878162384033,-1.620057463645935
2023-05-21 17:00:00+00:00,26907.23828125,26894.111328125,26940.390625,26860.3671875,26909.453125,26908.6015625,26928.947265625,26872.22265625,26997.65414574033,28128.57310655382,0.9597946558992005,Tom Jeans,8374,"I’m not rich but I made money on Bitcoin and crypto in 2021…I paid nearly $100k in federal and state income taxes which is not a trivial amount — my family could have put that money to good usein 2022, the crypto market got wrecked and I lost moneythe thing is, you pay https://t.co/TwHHmZfTTm ",3627,25887,4782041.0,[],0.6722131371498108,-0.0452437698841095,-0.9514070153236389
2023-05-20 13:00:00+00:00,26900.525390625,26897.501953125,26917.494140625,26885.5,26886.94921875,26900.93359375,26939.9140625,26886.94921875,26925.56365094866,28229.250775824654,0.9538178630659068,Isabella⚡️,57567,#BITCOIN IS HOME https://t.co/FsnWXX3AGh ,203,4124,349966.0,['BITCOIN'],-1.5764471292495728,1.5726027488708496,-0.34188365936279297
2023-05-11 19:00:00+00:00,26979.921875,26859.904296875,27039.611328125,26808.982421875,26928.490234375,26969.09765625,27006.125,26805.205078125,28328.639020647322,28987.91187608507,0.9772569732426417,Teej 🐳🟧,79716,1 yard gain. ,2793,23014,3318403.0,[],-1.3073513507843018,-0.0320432186126709,0.8293138146400452
2023-05-25 16:00:00+00:00,26225.294921875,26285.1953125,26309.955078125,26223.775390625,26361.603515625,26223.845703125,26386.90234375,26192.130859375,26838.398949032737,27845.889369032117,0.963819061167433,PlanB,2085279,Patience #Bitcoin https://t.co/BiDYjluVC9 ,648,4046,420492.0,['Bitcoin'],-1.401387333869934,1.1887277364730835,-0.3477431833744049
2023-05-07 19:00:00+00:00,28900.1015625,28958.125,28964.986328125,28831.95703125,28941.154296875,28904.025390625,28987.9375,28904.025390625,28813.13547479539,29022.651814778645,0.9927809374098417,Crypto Tea,165692,"There are 400,000 pending transactions on the bitcoin network and binance halted transactions due to the congestion and high feesI’ve been warning people of this for months and the righteous bitcoin maxis have kept their mouths shut because they can’t admit bitcoin has any https://t.co/jIopTRj7j8 ",619,3384,1800614.0,[],2.1422293186187744,-0.41820570826530457,-2.364997386932373
2023-05-20 21:00:00+00:00,27020.572265625,27043.6015625,27055.888671875,26983.16796875,27072.234375,27019.091796875,27094.576171875,27018.537109375,26955.043701171875,28196.403013780382,0.9559745506544994,ZUBY:,1280558,"""Bitcoin is a bad investment"" https://t.co/4Cy29hYDts ",240,3130,646870.0,[],2.203298807144165,-0.3827734887599945,-2.345773458480835
2023-05-19 15:00:00+00:00,26837.267578125,26901.158203125,27128.619140625,26700.2109375,26877.8828125,26826.654296875,26877.8828125,26772.138671875,26931.30063011533,28333.495458984376,0.950511053925596,Teej 🐳🟧,79716,You gotta chill on the sodium for your health Brodie. ,5095,66028,8366240.0,[],0.02235458418726921,0.6358659267425537,-1.0234028100967407
2023-05-19 18:00:00+00:00,26924.744140625,26895.44921875,26943.3828125,26884.21875,26845.4375,26938.373046875,26959.29296875,26840.84765625,26921.587983630954,28319.21067437066,0.9506475407520952,Anthony Scaramucci,1071833,#Bitcoin is the future. Don’t stress or be afraid. Embrace it. We can heal the society and make it better. ⁦@saylor⁩ ⁦@RobertKennedyJr⁩ https://t.co/jMuExuhhUE ,314,2765,191069.0,['Bitcoin'],-1.6531493663787842,0.22637660801410675,0.9826164841651917
2023-05-27 11:00:00+00:00,26689.095703125,26705.4296875,26717.828125,26681.27734375,26710.619140625,26681.53515625,26725.970703125,26681.53515625,26769.488351004464,27785.17579752604,0.9634449875745608,Bitcoin Malaya,20958,"""I kinda wasted my early 20s in my first low-pay job. My second job doesn't really pay me as high as others but it gives me a chance to save more and spend more time with my family, and that matters"".Age: 29EPF: RM44.9KAn anonymous sharing I received from DM 🧵 https://t.co/2d75bCICcj ",1771,5014,822013.0,[],0.6959152817726135,-0.057969264686107635,-0.680957555770874
2023-05-19 12:00:00+00:00,26861.66796875,26918.908203125,26972.421875,26861.66796875,26825.791015625,26863.6796875,26876.40234375,26806.43359375,26941.351643880207,28347.638210720484,0.9503914027550822,Documenting ₿itcoin 📄,1033151,"₿𝗥𝗘𝗔𝗞𝗜𝗡𝗚: Presidential candidate @RobertKennedyJr says,“Everybody is so passionate about #bitcoin not just because it’s a currency, but because it’s an exercise in democracy.""https://t.co/K2Q8m2vR8P ",870,4108,434224.0,['bitcoin'],-0.8618310689926147,0.36035582423210144,0.21119274199008942
2023-05-28 00:00:00+00:00,26871.158203125,27061.76953125,27104.2109375,26802.751953125,26815.603515625,26867.27734375,26888.8828125,26815.603515625,26749.176292782737,27738.698065863715,0.964327028949541,Richard Heart,346762,"I bought the #Bitcoin top in 2011. $30. It went right down to $2. I held. It worked out. Think of all the poor souls that sold it all the way down. A life time of regret for them. It took ~10 years for $BTC to go up 666x from my entry to $20,000. Ten years. A decade. Dips galore. https://t.co/1yCpjRctrw ",718,3498,237058.0,['Bitcoin'],1.6306109428405762,-0.4273254871368408,-1.792407512664795
2023-05-06 10:00:00+00:00,29322.130859375,29268.890625,29345.763671875,29245.19140625,29368.03515625,29327.326171875,29386.1171875,29320.689453125,28889.25661504836,28993.83739420573,0.996392999735238,Bitcoin Archive,1655751,🇺🇸‼️ US state of Montana bans ALL taxes on #Bitcoin when used for payments. https://t.co/1dJMM2zaru ,840,4566,292830.0,['Bitcoin'],0.9155495166778564,0.4942101240158081,-1.9775248765945435
2023-05-21 21:00:00+00:00,26850.21875,26769.53125,26851.05859375,26706.921875,26909.771484375,26855.31640625,26926.943359375,26842.267578125,26999.03390066964,28112.496484375,0.9603926110111131,waslimbo,10995,🎯 #MONG COIN AIRDROP 1/3      🤌 $MONG Coins available for now!     🔗https://t.co/7Hf9fglo2J#Bitcoin #Pepe #Airdrop #MONGARMY #memecoins $LADYS #HEX #zkSync $PEPE $SLUTS #PSYOP $DOGE #Binance $CAPO #VeeFriends $SMUDGE $PSYOP https://t.co/MOtr4XY9k2 ,3095,3063,92369.0,"['MONG', 'Bitcoin', 'Pepe', 'Airdrop', 'MONGARMY', 'memecoins', 'HEX', 'zkSync', 'PSYOP', 'Binance', 'VeeFriends']",-1.0723826885223389,1.587454915046692,-0.5612069964408875
2023-05-21 18:00:00+00:00,26884.345703125,26884.08203125,26901.455078125,26860.22265625,26907.23828125,26894.111328125,26940.390625,26860.3671875,26998.015659877234,28124.64704047309,0.9599414926354608,Teej 🐳🟧,79716,Take a PPP loan when the pandemic comes ,8805,31391,4228960.0,[],0.2176714390516281,0.5450571775436401,-1.302366852760315
2023-05-20 15:00:00+00:00,26924.638671875,26948.201171875,26979.134765625,26908.591796875,26898.94921875,26929.546875,26929.546875,26898.033203125,26932.29031808036,28220.63813205295,0.9543473181597092,Documenting ₿itcoin 📄,1033151,"₿𝗥𝗘𝗔𝗞𝗜𝗡𝗚: Presidental candidate @RobertKennedyJr calls #bitcoin ""the currency of peace, trust, and freedom""https://t.co/68T3ygZGQh ",763,3564,224354.0,['bitcoin'],-1.307015299797058,0.3090483248233795,0.6002206206321716
2023-06-27 12:00:00+00:00,30739.498046875,30716.390625,30752.56640625,30649.8046875,30650.05859375,30727.412109375,30751.19140625,30547.375,30058.86203729539,27357.240052625868,1.0987534553731493,Teej 🐳🟧,79716,"Yep, almost that time. https://t.co/AD4YteD63M ",3503,14175,1997392.0,[],-1.2284060716629028,1.0595588684082031,-0.09968697279691696
2023-06-27 02:00:00+00:00,30378.876953125,30491.828125,30491.828125,30363.9140625,30359.54296875,30381.923828125,30390.48828125,30288.451171875,29844.072591145832,27311.94248860677,1.0927114614273716,Nik Bhatia,62268,700 Bitcoin Books Delivered To Capitol Hill https://t.co/hEDUj9zc7e ,44,347,43494.0,[],-1.9775340557098389,1.9864819049835205,0.06840844452381134
2023-06-26 14:00:00+00:00,30636.029296875,30407.732421875,30636.029296875,30292.9375,30367.912109375,30584.294921875,30584.294921875,30358.974609375,29587.768949962796,27254.326641167536,1.0856173164546508,Mon Bitcoin Et Mon Couteau,15914,Les tokens $LEGLD et $vEGLD pourront être utilisés pour acheter des tickets du xLaunchpad ✅Ces 2 tokens proviennent des protocols de liquid staking Salsa et VestaX ⬇️ ,4,35,4279.0,[],-1.16623055934906,1.2845197916030884,-0.2296987920999527
2023-06-26 13:00:00+00:00,30367.912109375,30584.294921875,30584.294921875,30358.974609375,30328.0703125,30353.5234375,30381.451171875,30269.20703125,29563.59011114211,27248.83419596354,1.084948805461977,Cryptomancien,2978,@CryptoJonFR L'état est ruiné.La pyramide de Ponzi des retraites s'écroule devant nous.#Bitcoin va atteindre le million bien plus vite qu'on ne le croit... ,1,13,967.0,['Bitcoin'],2.3642070293426514,-0.8208717703819275,-2.1538913249969482
2023-06-26 11:00:00+00:00,30273.76953125,30336.150390625,30343.814453125,30270.53515625,30264.45703125,30270.07421875,30289.7890625,30142.771484375,29517.606805710566,27238.752221679686,1.0836622237863418,GoodVal(ue),89808,"🚨 FLASH - HSBC autorise ses clients à échanger des ETFs Bitcoin et Ethereum sur le marché de Hong Kong 🇭🇰Les ETFs autorisés sont le CSOP Bitcoin Futures ETF, le CSOP Ethereum Futures ETF, et le Samsung Bitcoin Futures Active ETF.Hong Kong, futur hub crypto mondial ? 🌏 https://t.co/3Zzq6C8cVm ",37,193,24295.0,[],-1.5510506629943848,1.2831838130950928,0.2526198625564575
2023-06-27 22:00:00+00:00,30718.646484375,30596.896484375,30732.26953125,30589.671875,30653.197265625,30714.7578125,30725.15234375,30615.6953125,30248.254638671875,27402.924175347223,1.1038330962461453,Robert F. Kennedy Jr,5319286,"As president, I will make sure that your right to use and hold Bitcoin is inviolable. Bitcoin is not only a bulwark against totalitarianism and the manipulation of our money supply, it points the way toward a future in which government institutions are more transparent and more https://t.co/rPkMARieYu ",12125,62924,7200808.0,[],-0.34112927317619324,0.03220979869365692,-0.09574229270219803
2023-06-26 16:00:00+00:00,30423.685546875,30075.302734375,30424.9765625,30007.859375,30387.9140625,30429.150390625,30454.412109375,30348.3125,29635.28982979911,27264.71228298611,1.0869467288782761,A u s t i n | Open Source Fitness,13334,"When the term “millionaire” was coined,The dollar was pegged at $20 per gold oz. Now you need $94 million dollars to be a “millionaire” Buy #Bitcoin https://t.co/YNl8ThXafT ",213,1218,121395.0,['Bitcoin'],-0.5179229974746704,0.8900713920593262,-0.7728225588798523
2023-06-27 11:00:00+00:00,30650.05859375,30727.412109375,30751.19140625,30547.375,30377.859375,30651.30859375,30686.84375,30377.859375,30036.012823195684,27352.297642686633,1.09811662682117,BITCOINLFG®,310272,"BREAKING 🚨 #BITCOIN Riot purchases 33,000 bitcoin miners for $163 million . ahead of Btc Halving https://t.co/DmkoovjbdH ",761,4152,352958.0,['BITCOIN'],-0.5884971022605896,1.0196101665496826,-0.7851044535636902
